Place ID,Tên quán,Vĩ độ,Kinh độ,Điểm đánh giá,Số lượng đánh giá,Đường/Thôn,Thành phố,Tỉnh/Trạng thái,Mã quốc gia,Website,Số điện thoại,Danh mục chính,Google Maps URL,Là quán ăn/uống,Menu chi tiết
ChIJQSH98H5dNDERImRr5FyLhXo,Quán Trâu Tám Hương,20.9720576,105.4966373,4.3,138,XFCW+RMC,Hà Nội,"Yên Xuân, Hà Nội",VN,,+84 973 446 288,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Tr%C3%A2u%20T%C3%A1m%20H%C6%B0%C6%A1ng&query_place_id=ChIJQSH98H5dNDERImRr5FyLhXo,Có,"Thịt trâu xào lá lốt: 120,000đ/đĩa (Thịt trâu tươi mềm ngọt xào lá lốt thơm lừng) | Thịt trâu nhúng mẻ chua cay: 170,000đ/đĩa (Thịt trâu nhúng nước dùng mẻ chua thanh nhẹ) | Dê tái chanh chấm tương gừng: 160,000đ/đĩa (Thịt dê núi hấp tái trộn vừng sả lá chanh) | Dê né bản gang: 150,000đ/đĩa (Dê xào nóng hổi trên bản gang kèm đậu bắp) | Lẩu dê núi nhúng mẻ: 389,000đ/nồi (Nồi lẩu dê núi ré thơm ngon kèm rau nhúng đặc sản) | Cơm cháy sốt dê: 72,000đ/đĩa (Cơm cháy giòn tan rưới nước sốt dê đậm vị)"
ChIJ1_fw2f1dNDERZbnL2Tv-g-U,Nhà Hàng Mít,21.001928,105.4789159,4.1,133,2F3H+3R3,Hà Nội,"Yên Xuân, Hà Nội",VN,,+84 966 824 761,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20H%C3%A0ng%20M%C3%ADt&query_place_id=ChIJ1_fw2f1dNDERZbnL2Tv-g-U,Có,"Cá kho tộ miền Tây đậm vị: 85,000đ/tộ (Cá trắm đen kho tộ sánh quyện nước hàng dừa) | Thịt ba chỉ rang cháy cạnh: 70,000đ/đĩa (Thịt ba chỉ ba chỉ giòn rưới mỡ hành) | Sườn non xào chua ngọt: 78,000đ/đĩa (Sườn non xào cùng dứa và ớt chuông sốt chua cay) | Rau muống luộc dầm sấu / xào tỏi: 33,000đ/đĩa (Rau muống tươi xanh luộc chấm nước mắm chanh ớt) | Canh riêu cua đồng cà pháo: 47,000đ/bát (Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan) | Cơm trắng gạo tám thơm: 15,000đ/niêu (Niêu cơm gạo tám dẻo thơm)"
ChIJnXn0ddZbNDERzUuRUdXk5Xc,Tê Tê Chicken,21.0098102,105.5186572,4.0,131,,Hà Nội,"Hòa Lạc, Hà Nội",VN,https://www.facebook.com/profile.php?id=61557834340814,+84 838 633 399,Quán gà rán mang đi,https://www.google.com/maps/search/?api=1&query=T%C3%AA%20T%C3%AA%20Chicken&query_place_id=ChIJnXn0ddZbNDERzUuRUdXk5Xc,Có,"Gà ri hấp lá chanh (Cả con): 210,000đ/con (Gà ri đồi nuôi thả tự nhiên dai ngọt da vàng giòn) | Gà ri nướng mật ong (Cả con): 250,000đ/con (Gà ri nướng mật ong thơm phức vàng óng) | Gà rang muối tỏi: 110,000đ/đĩa (Gà ta chặt miếng rang muối đậm đà sần sật) | Lẩu gà ri thuốc bắc: 360,000đ/nồi (Nồi lẩu gà ri thuốc bắc bổ dưỡng kèm rau nấm) | Xôi chim câu hành phi: 75,000đ/đĩa (Xôi nếp dẻo thơm ăn kèm thịt chim câu băm nhỏ) | Lòng mề gà xào mướp giá: 70,000đ/đĩa (Lòng mề gà ri giòn xào mướp hương thơm phức)"
ChIJg_OFbQBbNDERnimNYFnBxKk,Yihetang Hoà Lạc,21.0218995,105.5504031,4.7,130,"229 Mục Uyên, 1 Hạ Bằng",Hà Nội,"Hạ Bằng, Hà Nội",VN,https://www.facebook.com/share/17FMk61SjV/?mibextid=wwXIfr,+84 989 082 788,Trà trân châu,https://www.google.com/maps/search/?api=1&query=Yihetang%20Ho%C3%A0%20L%E1%BA%A1c&query_place_id=ChIJg_OFbQBbNDERnimNYFnBxKk,Có,"Cà phê đen đá pha phin: 19,000đ/ly (Cà phê đen truyền thống đậm đà) | Cà phê sữa đá: 22,000đ/ly (Cà phê sữa pha phin béo ngậy) | Bạc xỉu cốt dừa: 33,000đ/ly (Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê) | Trà đào cam sả: 40,000đ/ly (Trà đào thơm mát kết hợp lát đào cam tươi sả thơm) | Trà sữa trân châu truyền thống: 33,000đ/ly (Trà sữa đậm trà kèm trân châu đen dai giòn) | Sinh tố bơ sáp: 35,000đ/ly (Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo) | Nước ép cam nguyên chất: 30,000đ/ly (Ép cam sành tự nhiên nhiều vitamin C)"
ChIJKZYG_kBbNDERapsG7905qKg,1988 BBQ,21.0173838,105.5196691,4.0,127,Số 342,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 329 656 565,Nhà hàng,https://www.google.com/maps/search/?api=1&query=1988%20BBQ&query_place_id=ChIJKZYG_kBbNDERapsG7905qKg,Có,"Lẩu cua đồng sườn sụn bắp bò: 350,000đ/nồi (Nồi lẩu riêu cua đồng nguyên chất siêu nhiều gạch, kèm bắp bò sườn sụn) | Lẩu Thái hải sản chua cay: 379,000đ/nồi (Nước lẩu Tomyum chua cay nhúng tôm, mực, ngao, nấm) | Set nướng BBQ thập cẩm bò ba chỉ: 289,000đ/set (Bắp bò, ba chỉ heo cuộn nấm kim châm tẩm sốt BBQ nướng xèo xèo) | Ba chỉ bò Mỹ nhúng thêm: 80,000đ/đĩa (Thịt ba chỉ bò Mỹ thái mỏng cuốn nấm) | Sườn sụn non heo thêm: 77,000đ/đĩa (Sườn non giòn sần sật nhúng lẩu) | Rau nấm tổng hợp nhúng lẩu: 27,000đ/đĩa (Nấm kim châm, cải thảo, rau muống tươi)"
ChIJ-UsoJwBbNDERk-mzYh2_GEE,CƠM SẠCH 17,21.0040296,105.5196142,4.9,126,2G39+HVC,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 822 783 123,Nhà hàng,https://www.google.com/maps/search/?api=1&query=C%C6%A0M%20S%E1%BA%A0CH%2017&query_place_id=ChIJ-UsoJwBbNDERk-mzYh2_GEE,Có,"Cơm rang dưa bò: 45,000đ/đĩa (Cơm rang hạt giòn tơi xào cùng cải dưa chua và thịt bò tươi mềm) | Cơm rang thập cẩm giòn: 35,000đ/đĩa (Cơm rang lạp xưởng ngô ngọt đậu hà lan rưới trứng vàng) | Cơm thố xá xíu nóng hổi: 45,000đ/thố (Cơm nấu niêu thố đất tạo lớp cháy giòn nhẹ, phủ thịt xá xíu đậm sốt) | Suất cơm bình dân tự chọn (3 món mặn + rau): 30,000đ/suất (Cơm suất bình dân đầy đặn sạch sẽ cho sinh viên và người đi làm) | Cơm tấm sườn bì chả Sài Gòn: 40,000đ/đĩa (Cơm tấm ăn kèm sườn nướng mặn ngọt chả trứng bì heo thính và nước mắm chua cay)"
ChIJI8k5qGJcNDER1C-7pW0-bgA,Nhà Hàng Mường Nhé,20.995111,105.4882077,3.5,120,,Hà Nội,"Yên Xuân, Hà Nội",VN,,+84 904 877 977,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20H%C3%A0ng%20M%C6%B0%E1%BB%9Dng%20Nh%C3%A9&query_place_id=ChIJI8k5qGJcNDER1C-7pW0-bgA,Có,"Thịt trâu xào lá lốt: 140,000đ/đĩa (Thịt trâu tươi mềm ngọt xào lá lốt thơm lừng) | Thịt trâu nhúng mẻ chua cay: 130,000đ/đĩa (Thịt trâu nhúng nước dùng mẻ chua thanh nhẹ) | Dê tái chanh chấm tương gừng: 140,000đ/đĩa (Thịt dê núi hấp tái trộn vừng sả lá chanh) | Dê né bản gang: 170,000đ/đĩa (Dê xào nóng hổi trên bản gang kèm đậu bắp) | Lẩu dê núi nhúng mẻ: 419,000đ/nồi (Nồi lẩu dê núi ré thơm ngon kèm rau nhúng đặc sản) | Cơm cháy sốt dê: 75,000đ/đĩa (Cơm cháy giòn tan rưới nước sốt dê đậm vị)"
ChIJ51wf8adbNDERPUTpGxvPvt4,Nhà Hàng Gà Thành Trung,20.9979039,105.5225144,4.1,119,Số 10 Cụm 1,Hà Nội,"Thạch Thất, Hà Nội",VN,https://garithanhtrung.com/,+84 974 255 619,Nhà hàng thịt gà,https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20H%C3%A0ng%20G%C3%A0%20Th%C3%A0nh%20Trung&query_place_id=ChIJ51wf8adbNDERPUTpGxvPvt4,Có,"Gà ri hấp lá chanh (Cả con): 210,000đ/con (Gà ri đồi nuôi thả tự nhiên dai ngọt da vàng giòn) | Gà ri nướng mật ong (Cả con): 230,000đ/con (Gà ri nướng mật ong thơm phức vàng óng) | Gà rang muối tỏi: 110,000đ/đĩa (Gà ta chặt miếng rang muối đậm đà sần sật) | Lẩu gà ri thuốc bắc: 360,000đ/nồi (Nồi lẩu gà ri thuốc bắc bổ dưỡng kèm rau nấm) | Xôi chim câu hành phi: 75,000đ/đĩa (Xôi nếp dẻo thơm ăn kèm thịt chim câu băm nhỏ) | Lòng mề gà xào mướp giá: 75,000đ/đĩa (Lòng mề gà ri giòn xào mướp hương thơm phức)"
ChIJ2eMGmA9aNDERWMo-kIk9FxI,Tuấn Hường Restaurant Lẩu Cua Đồng,21.0193315,105.5849081,4.0,117,2H9M+PXM,Hà Nội,"Hạ Bằng, Hà Nội",VN,,+84 962 868 988,Nhà hàng món lẩu,https://www.google.com/maps/search/?api=1&query=Tu%E1%BA%A5n%20H%C6%B0%E1%BB%9Dng%20Restaurant%20L%E1%BA%A9u%20Cua%20%C4%90%E1%BB%93ng&query_place_id=ChIJ2eMGmA9aNDERWMo-kIk9FxI,Có,"Lẩu cua đồng sườn sụn bắp bò: 330,000đ/nồi (Nồi lẩu riêu cua đồng nguyên chất siêu nhiều gạch, kèm bắp bò sườn sụn) | Lẩu Thái hải sản chua cay: 419,000đ/nồi (Nước lẩu Tomyum chua cay nhúng tôm, mực, ngao, nấm) | Set nướng BBQ thập cẩm bò ba chỉ: 279,000đ/set (Bắp bò, ba chỉ heo cuộn nấm kim châm tẩm sốt BBQ nướng xèo xèo) | Ba chỉ bò Mỹ nhúng thêm: 85,000đ/đĩa (Thịt ba chỉ bò Mỹ thái mỏng cuốn nấm) | Sườn sụn non heo thêm: 73,000đ/đĩa (Sườn non giòn sần sật nhúng lẩu) | Rau nấm tổng hợp nhúng lẩu: 33,000đ/đĩa (Nấm kim châm, cải thảo, rau muống tươi)"
ChIJv3IixJJbNDERZvijf46LUfs,Lẩu Cua Đồng Hoà Lạc 36,20.979115,105.5289229,4.1,116,"XGHH+JHV, QL21A",Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 966 698 936,Nhà hàng món lẩu,https://www.google.com/maps/search/?api=1&query=L%E1%BA%A9u%20Cua%20%C4%90%E1%BB%93ng%20Ho%C3%A0%20L%E1%BA%A1c%2036&query_place_id=ChIJv3IixJJbNDERZvijf46LUfs,Có,"Lẩu cua đồng sườn sụn bắp bò: 340,000đ/nồi (Nồi lẩu riêu cua đồng nguyên chất siêu nhiều gạch, kèm bắp bò sườn sụn) | Lẩu Thái hải sản chua cay: 389,000đ/nồi (Nước lẩu Tomyum chua cay nhúng tôm, mực, ngao, nấm) | Set nướng BBQ thập cẩm bò ba chỉ: 279,000đ/set (Bắp bò, ba chỉ heo cuộn nấm kim châm tẩm sốt BBQ nướng xèo xèo) | Ba chỉ bò Mỹ nhúng thêm: 75,000đ/đĩa (Thịt ba chỉ bò Mỹ thái mỏng cuốn nấm) | Sườn sụn non heo thêm: 80,000đ/đĩa (Sườn non giòn sần sật nhúng lẩu) | Rau nấm tổng hợp nhúng lẩu: 30,000đ/đĩa (Nấm kim châm, cải thảo, rau muống tươi)"
ChIJ6f6N3XhbNDERQgnadWt3m7k,Get&Go Cafe,21.0018632,105.5211946,4.7,115,QL21B,Hà Nội,"Hòa Lạc, Hà Nội",VN,http://getngo.vn/,+84 981 469 889,Quán cà phê,https://www.google.com/maps/search/?api=1&query=Get%26Go%20Cafe&query_place_id=ChIJ6f6N3XhbNDERQgnadWt3m7k,Có,"Cà phê đen đá pha phin: 22,000đ/ly (Cà phê đen truyền thống đậm đà) | Cà phê sữa đá: 28,000đ/ly (Cà phê sữa pha phin béo ngậy) | Bạc xỉu cốt dừa: 30,000đ/ly (Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê) | Trà đào cam sả: 35,000đ/ly (Trà đào thơm mát kết hợp lát đào cam tươi sả thơm) | Trà sữa trân châu truyền thống: 37,000đ/ly (Trà sữa đậm trà kèm trân châu đen dai giòn) | Sinh tố bơ sáp: 30,000đ/ly (Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo) | Nước ép cam nguyên chất: 33,000đ/ly (Ép cam sành tự nhiên nhiều vitamin C)"
ChIJW4E-xCdbNDER9ybwhxqF1Cg,The Coffee 68,21.0228396,105.5202922,4.1,115,Số 176 QL21,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 988 434 471,Quán cà phê,https://www.google.com/maps/search/?api=1&query=The%20Coffee%2068&query_place_id=ChIJW4E-xCdbNDER9ybwhxqF1Cg,Có,"Cà phê đen đá pha phin: 25,000đ/ly (Cà phê đen truyền thống đậm đà) | Cà phê sữa đá: 22,000đ/ly (Cà phê sữa pha phin béo ngậy) | Bạc xỉu cốt dừa: 27,000đ/ly (Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê) | Trà đào cam sả: 35,000đ/ly (Trà đào thơm mát kết hợp lát đào cam tươi sả thơm) | Trà sữa trân châu truyền thống: 35,000đ/ly (Trà sữa đậm trà kèm trân châu đen dai giòn) | Sinh tố bơ sáp: 30,000đ/ly (Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo) | Nước ép cam nguyên chất: 27,000đ/ly (Ép cam sành tự nhiên nhiều vitamin C)"
ChIJSRUyoPBbNDERZ0cyVVHmDsE,Bún Bò Huế Ngô Thúy,21.0155064,105.5192278,4.4,113,4 Đ. Hòa Lạc,Hà Nội,"Hạ Bằng, Hà Nội",VN,,+84 978 339 559,Quán mì,https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20B%C3%B2%20Hu%E1%BA%BF%20Ng%C3%B4%20Th%C3%BAy&query_place_id=ChIJSRUyoPBbNDERZ0cyVVHmDsE,Có,"Bún bò Huế đầy đủ (Thịt bò, chả cua, tiết, mọc): 45,000đ/bát (Bún bò Huế chuẩn vị nước dùng thơm mùi sả, ruốc heo) | Bún bò Huế đặc biệt (Thêm giò heo): 50,000đ/bát (Bún bò Huế tô lớn thêm chân giò heo béo ngậy) | Bún bò Huế tái chín: 33,000đ/bát (Bún bò với thịt bò tái chần và nạm bò chín) | Quẩy nóng: 5,000đ/chiếc (Quẩy giòn ăn kèm bún bò) | Giò tai heo thêm: 7,000đ/chiếc (Giò tai giòn sần sật gọi thêm) | Trà đá: 2,000đ/cốc (Trà đá mát lạnh giải nhiệt)"
ChIJp_3CFfpbNDERyvG1es3SL5Q,Bún Bò Huế Thái Anh 688,21.005818,105.518907,4.3,111,2G49+8HF,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 346 636 000,Quán mì,https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20B%C3%B2%20Hu%E1%BA%BF%20Th%C3%A1i%20Anh%20688&query_place_id=ChIJp_3CFfpbNDERyvG1es3SL5Q,Có,"Bún bò Huế đầy đủ (Thịt bò, chả cua, tiết, mọc): 40,000đ/bát (Bún bò Huế chuẩn vị nước dùng thơm mùi sả, ruốc heo) | Bún bò Huế đặc biệt (Thêm giò heo): 50,000đ/bát (Bún bò Huế tô lớn thêm chân giò heo béo ngậy) | Bún bò Huế tái chín: 30,000đ/bát (Bún bò với thịt bò tái chần và nạm bò chín) | Quẩy nóng: 8,000đ/chiếc (Quẩy giòn ăn kèm bún bò) | Giò tai heo thêm: 13,000đ/chiếc (Giò tai giòn sần sật gọi thêm) | Trà đá: 5,000đ/cốc (Trà đá mát lạnh giải nhiệt)"
ChIJqWASayRRNDERbwzYXdfrsfE,Nếp - Trà Và Cà Phê Pha Máy,21.0194245,105.5494236,4.8,111,53 Đường Vành Đai Công Nghệ,Hà Nội,"Hạ Bằng, Hà Nội",VN,http://nepvanhoa.vn/,+84 822 446 936,Quán cà phê,https://www.google.com/maps/search/?api=1&query=N%E1%BA%BFp%20-%20Tr%C3%A0%20V%C3%A0%20C%C3%A0%20Ph%C3%AA%20Pha%20M%C3%A1y&query_place_id=ChIJqWASayRRNDERbwzYXdfrsfE,Có,"Cà phê đen đá pha phin: 22,000đ/ly (Cà phê đen truyền thống đậm đà) | Cà phê sữa đá: 22,000đ/ly (Cà phê sữa pha phin béo ngậy) | Bạc xỉu cốt dừa: 30,000đ/ly (Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê) | Trà đào cam sả: 37,000đ/ly (Trà đào thơm mát kết hợp lát đào cam tươi sả thơm) | Trà sữa trân châu truyền thống: 37,000đ/ly (Trà sữa đậm trà kèm trân châu đen dai giòn) | Sinh tố bơ sáp: 37,000đ/ly (Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo) | Nước ép cam nguyên chất: 27,000đ/ly (Ép cam sành tự nhiên nhiều vitamin C)"
ChIJaQCONZFbNDERzLchgfrwEHQ,Hoà Lạc Viên,21.0088688,105.5175422,4.0,109,"2G59+G2V, Quốc lộ 21",Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 24 3368 7396,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Ho%C3%A0%20L%E1%BA%A1c%20Vi%C3%AAn&query_place_id=ChIJaQCONZFbNDERzLchgfrwEHQ,Có,"Cá kho tộ miền Tây đậm vị: 83,000đ/tộ (Cá trắm đen kho tộ sánh quyện nước hàng dừa) | Thịt ba chỉ rang cháy cạnh: 77,000đ/đĩa (Thịt ba chỉ ba chỉ giòn rưới mỡ hành) | Sườn non xào chua ngọt: 82,000đ/đĩa (Sườn non xào cùng dứa và ớt chuông sốt chua cay) | Rau muống luộc dầm sấu / xào tỏi: 33,000đ/đĩa (Rau muống tươi xanh luộc chấm nước mắm chanh ớt) | Canh riêu cua đồng cà pháo: 50,000đ/bát (Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan) | Cơm trắng gạo tám thơm: 15,000đ/niêu (Niêu cơm gạo tám dẻo thơm)"
ChIJibp3tPRbNDERwYXYHMhlLrg,Nhà khách Đại học Quốc gia Hà Nội,20.9960068,105.5140911,4.1,107,"XGW7+CJ4, Tuyến Đ. Số 11",Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Nhà khách,https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20kh%C3%A1ch%20%C4%90%E1%BA%A1i%20h%E1%BB%8Dc%20Qu%E1%BB%91c%20gia%20H%C3%A0%20N%E1%BB%99i&query_place_id=ChIJibp3tPRbNDERwYXYHMhlLrg,Không,Không áp dụng (Địa điểm phi ẩm thực)
ChIJlemwCLpbNDER_akNoTeV1t0,Phở Vũ Gia Truyền,20.9936539,105.5232127,3.5,106,,Hà Nội,"Hòa Lạc, Hà Nội",VN,http://phovugiatruyen.com/,+84 767 215 789,Nhà hàng phở,https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20V%C5%A9%20Gia%20Truy%E1%BB%81n&query_place_id=ChIJlemwCLpbNDER_akNoTeV1t0,Có,"Phở chín bò ta: 35,000đ/bát (Nước dùng phở bò ninh xương ống ngọt lịm kèm thịt chín thái mỏng) | Phở tái chần: 33,000đ/bát (Phở bò với thịt bò tươi chần tái mềm ngọt) | Phở nạm gầu giòn: 40,000đ/bát (Bánh phở mềm cùng nạm bò và gầu bò giòn sần sật) | Phở tái lăn đặc biệt: 43,000đ/bát (Phở bò xào tái lăn thơm mùi tỏi phi) | Trứng gà trần: 10,000đ/quả (Trứng trần nước phở béo ngậy) | Quẩy giòn: 5,000đ/chiếc (Quẩy giòn ăn kèm nước phở)"
ChIJ45cwWgBbNDERRZWaGajQ1ps,Chốn Xin Chào Cafe,20.9956381,105.522022,5.0,103,664 Đường Thôn 2,Hà Nội,"Hòa Lạc, Hà Nội",VN,https://www.facebook.com/profile.php?id=100084720642611,+84 326 236 346,Quán cà phê,https://www.google.com/maps/search/?api=1&query=Ch%E1%BB%91n%20Xin%20Ch%C3%A0o%20Cafe&query_place_id=ChIJ45cwWgBbNDERRZWaGajQ1ps,Có,"Cà phê đen đá pha phin: 22,000đ/ly (Cà phê đen truyền thống đậm đà) | Cà phê sữa đá: 28,000đ/ly (Cà phê sữa pha phin béo ngậy) | Bạc xỉu cốt dừa: 27,000đ/ly (Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê) | Trà đào cam sả: 35,000đ/ly (Trà đào thơm mát kết hợp lát đào cam tươi sả thơm) | Trà sữa trân châu truyền thống: 40,000đ/ly (Trà sữa đậm trà kèm trân châu đen dai giòn) | Sinh tố bơ sáp: 33,000đ/ly (Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo) | Nước ép cam nguyên chất: 27,000đ/ly (Ép cam sành tự nhiên nhiều vitamin C)"
ChIJbXvJ3_hbNDERkTfN17KHvAs,Nhà Hàng Gà Hà Đạo,21.035585,105.5136338,4.2,99,Đồng Trạng,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 329 909 391,Nhà hàng thịt gà,https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20H%C3%A0ng%20G%C3%A0%20H%C3%A0%20%C4%90%E1%BA%A1o&query_place_id=ChIJbXvJ3_hbNDERkTfN17KHvAs,Có,"Gà ri hấp lá chanh (Cả con): 220,000đ/con (Gà ri đồi nuôi thả tự nhiên dai ngọt da vàng giòn) | Gà ri nướng mật ong (Cả con): 230,000đ/con (Gà ri nướng mật ong thơm phức vàng óng) | Gà rang muối tỏi: 130,000đ/đĩa (Gà ta chặt miếng rang muối đậm đà sần sật) | Lẩu gà ri thuốc bắc: 360,000đ/nồi (Nồi lẩu gà ri thuốc bắc bổ dưỡng kèm rau nấm) | Xôi chim câu hành phi: 82,000đ/đĩa (Xôi nếp dẻo thơm ăn kèm thịt chim câu băm nhỏ) | Lòng mề gà xào mướp giá: 72,000đ/đĩa (Lòng mề gà ri giòn xào mướp hương thơm phức)"
ChIJjeK6NbVbNDERr78CS12xC-g,Cơm Niêu Phú Ông,20.9993563,105.5219907,3.9,99,"Khu Công Nghệ Cao Hòa Lạc, Số 572 - QL21",Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 983 426 633,Nhà hàng cơm,https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20Ni%C3%AAu%20Ph%C3%BA%20%C3%94ng&query_place_id=ChIJjeK6NbVbNDERr78CS12xC-g,Có,"Cơm rang dưa bò: 45,000đ/đĩa (Cơm rang hạt giòn tơi xào cùng cải dưa chua và thịt bò tươi mềm) | Cơm rang thập cẩm giòn: 30,000đ/đĩa (Cơm rang lạp xưởng ngô ngọt đậu hà lan rưới trứng vàng) | Cơm thố xá xíu nóng hổi: 40,000đ/thố (Cơm nấu niêu thố đất tạo lớp cháy giòn nhẹ, phủ thịt xá xíu đậm sốt) | Suất cơm bình dân tự chọn (3 món mặn + rau): 33,000đ/suất (Cơm suất bình dân đầy đặn sạch sẽ cho sinh viên và người đi làm) | Cơm tấm sườn bì chả Sài Gòn: 38,000đ/đĩa (Cơm tấm ăn kèm sườn nướng mặn ngọt chả trứng bì heo thính và nước mắm chua cay)"
ChIJY4hb3GBaNDEREhBPxrcp4lM,Trúc Linh Quán Cua Đồng,20.9906125,105.5733281,4.2,98,XHRF+68W,Hà Nội,"Hạ Bằng, Hà Nội",VN,,+84 987 755 699,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Tr%C3%BAc%20Linh%20Qu%C3%A1n%20Cua%20%C4%90%E1%BB%93ng&query_place_id=ChIJY4hb3GBaNDEREhBPxrcp4lM,Có,"Cá kho tộ miền Tây đậm vị: 87,000đ/tộ (Cá trắm đen kho tộ sánh quyện nước hàng dừa) | Thịt ba chỉ rang cháy cạnh: 75,000đ/đĩa (Thịt ba chỉ ba chỉ giòn rưới mỡ hành) | Sườn non xào chua ngọt: 75,000đ/đĩa (Sườn non xào cùng dứa và ớt chuông sốt chua cay) | Rau muống luộc dầm sấu / xào tỏi: 30,000đ/đĩa (Rau muống tươi xanh luộc chấm nước mắm chanh ớt) | Canh riêu cua đồng cà pháo: 43,000đ/bát (Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan) | Cơm trắng gạo tám thơm: 15,000đ/niêu (Niêu cơm gạo tám dẻo thơm)"
ChIJKQ8MhhZaNDER6MnpGDF6iKE,Nhà Hàng Tuấn Tú,21.0168659,105.5740611,3.8,95,2H8F+PJV,Hà Nội,"Hạ Bằng, Hà Nội",VN,,+84 966 787 666,Nhà hàng món cá,https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20H%C3%A0ng%20Tu%E1%BA%A5n%20T%C3%BA&query_place_id=ChIJKQ8MhhZaNDER6MnpGDF6iKE,Có,"Cá kho tộ miền Tây đậm vị: 83,000đ/tộ (Cá trắm đen kho tộ sánh quyện nước hàng dừa) | Thịt ba chỉ rang cháy cạnh: 75,000đ/đĩa (Thịt ba chỉ ba chỉ giòn rưới mỡ hành) | Sườn non xào chua ngọt: 82,000đ/đĩa (Sườn non xào cùng dứa và ớt chuông sốt chua cay) | Rau muống luộc dầm sấu / xào tỏi: 27,000đ/đĩa (Rau muống tươi xanh luộc chấm nước mắm chanh ớt) | Canh riêu cua đồng cà pháo: 50,000đ/bát (Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan) | Cơm trắng gạo tám thơm: 18,000đ/niêu (Niêu cơm gạo tám dẻo thơm)"
